MODEL,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
06.esg4wsc,81,34,45,501284090,438035,525365,396724,457470,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,82,34,45,501260014,414515,536341,436628,423793,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,83,34,45,501250403,406755,534774,438598,418619,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,84,34,45,501262237,427506,545534,403040,420445,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,85,34,45,501256576,410841,573818,402039,425574,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,86,34,45,501254966,419338,569208,401340,423934,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,87,34,45,501276116,417787,573254,415472,443565,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,88,34,45,501257970,411959,525892,404723,431616,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,89,34,45,501260019,444854,1561813,407133,424322,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,90,34,45,501299353,416820,534229,410590,420818,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,91,34,45,501292156,418769,536582,396604,415963,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,92,34,45,501296357,405730,531332,404434,427391,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,93,34,45,501251182,418925,526065,394732,421605,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,94,34,45,501265634,413397,557293,403558,450060,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,95,34,45,501245324,411204,528774,400838,467625,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,96,34,45,501259935,413565,542537,399739,425820,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,97,34,45,501269376,408877,543875,435302,420135,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,98,34,45,501271666,411378,548191,402016,435625,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,99,34,45,501252467,455530,533342,399887,422674,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
06.esg4wsc,100,34,45,501281969,419796,543930,400676,431107,11.00,13.00,12.00,11.00,11.00,90.00,106.00,98.00,90.00,90.00,8.18,8.15,8.17,8.18,8.18
10.esg4wsc,1,44,56,500891362,489986,499715,523692,522850,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,2,44,56,500896285,469665,491986,521233,529107,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,3,44,56,500901248,468597,499698,523785,523196,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,4,44,56,500907408,464054,485823,523186,525766,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,5,44,56,501665815,564976,495987,523785,527821,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,6,44,56,500904108,455410,491188,523712,530886,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,7,44,56,500938479,467690,499594,531154,546790,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,8,44,56,500943221,489898,1575303,533156,541820,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,9,44,56,500958748,491349,499786,526521,555376,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,10,44,56,500884385,451369,484220,522239,520948,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,11,44,56,500647225,235128,252268,264988,268704,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,12,44,56,500871415,447645,509415,519933,527639,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,13,44,56,500899597,452564,514430,523710,519758,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,14,44,56,500909560,467642,481288,524403,524614,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,15,44,56,500906393,450017,485427,553632,532302,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,16,44,56,500893764,468174,483800,544512,529107,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,17,44,56,500879198,451927,483972,527741,559135,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,18,44,56,500882506,457545,481882,515597,549175,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,19,44,56,500874776,1394243,489134,555334,526912,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,20,44,56,500882819,461511,496749,592643,550435,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,21,44,56,500904263,456603,481827,517849,548771,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,22,44,56,500894306,452355,484346,517981,560060,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,23,44,56,500887254,456490,486488,517135,522956,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,24,44,56,500879427,452012,497663,512369,525315,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,25,44,56,500863769,454210,480795,521522,524812,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,26,44,56,500930896,457010,480149,516062,527979,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,27,44,56,500938125,464872,483686,520094,518475,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,28,44,56,500907300,457772,484576,518162,543282,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,29,44,56,500879436,488655,480259,516886,1427571,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,30,44,56,500933389,453673,485141,524473,527240,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,31,44,56,500933602,479013,486603,516834,527148,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,32,44,56,500926774,461954,497613,516498,528954,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,33,44,56,500874079,496570,485465,520236,521805,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,34,44,56,500873744,497503,489324,523496,518057,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,35,44,56,500878227,452020,515251,520923,521708,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,36,44,56,500886226,455307,517556,516605,527926,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,37,44,56,500897205,462859,484235,520763,525553,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,38,44,56,500881191,457475,492684,550538,518784,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,39,44,56,500879623,460983,484488,589185,550889,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,40,44,56,500882704,444247,484922,1666445,533890,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,41,44,56,500883734,449834,519490,512732,525526,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,42,44,56,500886725,458752,484240,551863,525305,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,43,44,56,500882706,453488,482211,555091,528013,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,44,44,56,500882329,451702,484235,522141,527990,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,45,44,56,500891331,462361,487014,526672,551791,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,46,44,56,500910217,450749,484573,516120,564008,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,47,44,56,500908999,454174,485138,524632,526508,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,48,44,56,500926265,462107,480713,530721,524499,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,49,44,56,500886000,453596,479507,514927,520594,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,50,44,56,500924281,452203,499018,524631,536295,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,51,44,56,500934266,449739,1466046,529588,525837,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,52,44,56,500907468,456215,481271,517533,518704,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,53,44,56,500894353,457299,482842,525997,532172,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,54,44,56,501414317,460762,482887,518819,523171,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,55,44,56,501280589,454783,482041,522376,542069,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,56,44,56,500885480,474996,489174,516275,527139,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,57,44,56,500878613,456295,480599,516841,531037,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,58,44,56,500940022,457323,490231,523319,523190,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,59,44,56,500905820,454217,484930,519893,524784,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,60,44,56,500941811,452967,479352,515884,516915,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,61,44,56,500923675,466893,487839,535574,529062,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,62,44,56,500899672,1498524,491679,518878,524173,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,63,44,56,500922673,448689,487482,522790,532988,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,64,44,56,500954012,455596,500194,520304,521576,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,65,44,56,500882544,462922,482115,526188,530821,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,66,44,56,500911041,487320,482799,516088,515396,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,67,44,56,500927531,488429,481164,527152,522487,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,68,44,56,500904760,459406,520728,522527,527894,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,69,44,56,500886733,452586,509881,527493,522615,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,70,44,56,500948390,449674,487928,520054,528396,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,71,44,56,500908849,451992,488890,547283,527917,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,72,44,56,500909134,466903,485603,547932,524216,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,73,44,56,500917336,464798,519241,519530,523609,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,74,44,56,500910750,448958,487804,523344,524076,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,75,44,56,500889823,454474,484680,563104,523109,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,76,44,56,500909239,457479,488968,546885,524386,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,77,44,56,500903113,448534,476921,518393,554952,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,78,44,56,500887092,467620,488611,522400,557007,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,79,44,56,500899191,466499,490234,525777,571853,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,80,44,56,500889588,466570,474694,515101,522154,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,81,44,56,500864130,461110,491236,525451,521171,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,82,44,56,500890402,450851,482538,518179,525050,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,83,44,56,500927979,453619,493211,517628,552068,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,84,44,56,500898445,452724,486846,517219,533001,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,85,44,56,500895954,455690,483353,527972,523043,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,86,44,56,500901738,462935,477595,520004,521334,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,87,44,56,500921663,451679,482438,517540,540402,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,88,44,56,500931708,464914,478305,510568,522034,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,89,44,56,500862135,453332,486497,524985,525795,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,90,44,56,500922726,486558,487645,519054,519169,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,91,44,56,500885972,479540,488953,515677,516357,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,92,44,56,500883181,462534,515481,523150,523078,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,93,44,56,500881176,454548,518197,521692,528809,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,94,44,56,500892164,451250,485125,533855,529102,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,95,44,56,500879078,468254,509841,521552,537286,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,96,44,56,500873251,469967,507002,520996,527902,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,97,44,56,500878499,449972,481912,551328,521665,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,98,44,56,500882637,452872,485147,543795,521016,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,99,44,56,500881542,452057,487898,526691,524476,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
10.esg4wsc,100,44,56,500880522,457129,485832,515200,553698,14.00,14.00,14.00,14.00,14.00,55.00,55.00,55.00,55.00,55.00,3.93,3.93,3.93,3.93,3.93
12.esg4wsc,1,54,63,502175727,596459,755284,699560,990771,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,2,54,63,502182634,612917,766150,706289,791524,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,3,54,63,502141848,605886,747565,685333,786598,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,4,54,63,502121489,581255,783206,696649,787335,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,5,54,63,502205202,571769,742927,694482,790594,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,6,54,63,502170368,577319,751832,693337,782544,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,7,54,63,502161014,577286,789272,700799,791469,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,8,54,63,503293333,576644,775375,696546,786385,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,9,54,63,502199386,579313,751989,703963,781975,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,10,54,63,502177652,571262,749884,694727,794448,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,11,54,63,502147436,570055,774197,694153,776814,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,12,54,63,502175023,582335,755838,429010,401992,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,13,54,63,502129516,1616799,760534,690024,820617,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,14,54,63,502150456,612368,754745,693722,787161,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,15,54,63,502161167,576948,754686,694031,781168,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,16,54,63,502245323,579331,742849,690042,400817,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,17,54,63,502127110,567114,753192,704956,799234,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,18,54,63,502194299,586223,812715,694837,783895,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,19,54,63,502279178,589111,746867,709198,782666,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,20,54,63,502193154,581698,753518,684289,601209,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,21,54,63,502125567,571696,792086,689481,785676,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,22,54,63,502219559,587987,758234,703384,787592,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,23,54,63,502194773,599015,768322,739621,794354,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,24,54,63,502181584,563216,748977,702032,812173,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,25,54,63,502143573,572754,783456,688621,778024,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,26,54,63,502246085,591528,875196,712658,796441,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,27,54,63,502218727,571958,754044,692016,810427,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,28,54,63,502222734,618833,758644,1655590,831667,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,29,54,63,502209998,601383,757943,760063,792491,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
12.esg4wsc,30,54,63,502171626,577659,777921,693412,819442,10.00,11.00,10.00,11.00,10.00,196.00,214.00,196.00,214.00,196.00,19.60,19.45,19.60,19.45,19.60
