SEED,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
8307890664135283973,51,1700,2719,9854479433,4159638677,3022003585,636238128,595779662,44.00,1019.00,769.00,394.00,348.00,3800.00,15304.00,12080.00,11394.00,10580.00,86.36,15.02,15.71,28.92,30.40
-5578052194842284039,52,1700,2722,10056452634,4649770050,3209464404,777851192,699242489,35.00,1022.00,759.00,415.00,372.00,3870.00,15898.00,12390.00,9622.00,8976.00,110.57,15.56,16.32,23.19,24.13
-8425163346974711644,53,1700,2721,10404692125,4610848587,3285642972,738994344,693735094,33.00,1021.00,763.00,414.00,375.00,3792.00,16006.00,12536.00,12870.00,12242.00,114.91,15.68,16.43,31.09,32.65
-718785259564175873,54,1700,2719,10527851448,3926183353,2893274149,715142591,664947424,50.00,1019.00,773.00,426.00,378.00,3878.00,14686.00,11676.00,9580.00,8836.00,77.56,14.41,15.10,22.49,23.38
-222685622118856960,55,1700,2725,10914303332,5148337275,3601599953,919448162,886570725,31.00,1025.00,767.00,439.00,392.00,3950.00,16562.00,12948.00,10882.00,10040.00,127.42,16.16,16.88,24.79,25.61
-3179774416459574347,56,1700,2723,9237809429,3748081935,2706299248,650402790,569339042,63.00,1023.00,770.00,426.00,368.00,3960.00,14080.00,11138.00,10986.00,10120.00,62.86,13.76,14.46,25.79,27.50
-5899474706783260638,57,1700,2722,9664227123,4652453937,3272572852,662304101,578144336,30.00,1022.00,762.00,384.00,330.00,3692.00,16006.00,12456.00,10014.00,9122.00,123.07,15.66,16.35,26.08,27.64
-5485242328343873567,58,1700,2725,8754805371,5577535867,4074145103,779245575,712495617,30.00,1025.00,786.00,393.00,344.00,3808.00,16692.00,13304.00,13816.00,12902.00,126.93,16.28,16.93,35.16,37.51
-421043827972577380,59,1700,2728,9281174046,5532308132,4009241291,734323890,678753086,44.00,1028.00,775.00,377.00,332.00,3848.00,16196.00,12740.00,9214.00,8526.00,87.45,15.75,16.44,24.44,25.68
2948421351997669848,60,1700,2727,9371299219,5606384679,3891219757,739900445,751118724,37.00,1027.00,775.00,380.00,340.00,3860.00,16736.00,13166.00,11172.00,10500.00,104.32,16.30,16.99,29.40,30.88
6480121525156570793,61,1700,2718,8911139034,3829456477,2739625532,752121653,688972059,60.00,1018.00,757.00,444.00,391.00,3874.00,14824.00,11596.00,9264.00,8464.00,64.57,14.56,15.32,20.86,21.65
-86472370938283452,62,1700,2717,10003206675,3977353539,2814338901,671079267,604035122,51.00,1017.00,756.00,414.00,368.00,3862.00,15128.00,11812.00,10206.00,9524.00,75.73,14.88,15.62,24.65,25.88
-7281377926063006574,63,1700,2717,9622840295,3951982929,2849115124,714423613,634294970,59.00,1017.00,770.00,432.00,369.00,3848.00,15202.00,12046.00,9980.00,8898.00,65.22,14.95,15.64,23.10,24.11
4476560413228704807,64,1700,2723,9885856800,3968153059,2793108945,670628078,614630281,56.00,1023.00,767.00,418.00,367.00,3760.00,14182.00,11168.00,8614.00,7982.00,67.14,13.86,14.56,20.61,21.75
2505459128697870674,65,1700,2720,9485570942,4528661310,3179630984,672465530,580642153,32.00,1020.00,750.00,386.00,326.00,3706.00,16322.00,12554.00,9558.00,8350.00,115.81,16.00,16.74,24.76,25.61
-5333832602727488993,66,1700,2717,10400452518,4004435934,2997898769,723882701,667199277,56.00,1017.00,773.00,433.00,387.00,3946.00,15516.00,12318.00,12902.00,11966.00,70.46,15.26,15.94,29.80,30.92
5914317057011383932,67,1700,2719,9205749098,4077044118,2872499052,690296828,620014192,54.00,1019.00,766.00,423.00,370.00,3832.00,14646.00,11532.00,10414.00,9628.00,70.96,14.37,15.05,24.62,26.02
6057141807499750379,68,1700,2722,11126762004,3596927609,2584894963,671585063,612941904,68.00,1022.00,758.00,437.00,389.00,3958.00,13834.00,10850.00,9650.00,9012.00,58.21,13.54,14.31,22.08,23.17
7508422775967767132,69,1700,2720,10606114138,4375374641,3263649892,791245788,698096164,35.00,1020.00,770.00,438.00,370.00,3902.00,15868.00,12540.00,11020.00,9862.00,111.49,15.56,16.29,25.16,26.65
8721285959518869549,70,1700,2725,10532122337,4987398092,3738112239,709950207,664505388,38.00,1025.00,779.00,385.00,350.00,3726.00,15702.00,12460.00,10594.00,9848.00,98.05,15.32,15.99,27.52,28.14
855456680503693661,71,1700,2721,9414497963,4328891231,3041942525,593004763,538716981,38.00,1021.00,770.00,388.00,333.00,3702.00,15214.00,12012.00,10472.00,9586.00,97.42,14.90,15.60,26.99,28.79
8764785105598135921,72,1700,2724,10437931061,4743329265,3279084826,740209158,682992946,36.00,1024.00,763.00,412.00,367.00,3712.00,15262.00,11962.00,11000.00,9892.00,103.11,14.90,15.68,26.70,26.95
5468209496458082730,73,1700,2720,10500175549,4148012647,2852544508,694142331,633573809,45.00,1020.00,758.00,423.00,371.00,3812.00,14864.00,11594.00,10380.00,9532.00,84.71,14.57,15.30,24.54,25.69
7111436111204611437,74,1700,2725,9651118199,6019138255,4155194727,739010318,684627882,29.00,1025.00,784.00,378.00,338.00,3842.00,16954.00,13474.00,14000.00,13192.00,132.48,16.54,17.19,37.04,39.03
-1658968870395572970,75,1700,2726,10134609761,4710957535,3303700927,735362218,675129020,48.00,1026.00,773.00,400.00,353.00,3768.00,15092.00,11932.00,9622.00,8706.00,78.50,14.71,15.44,24.05,24.66
-5204434325170605686,76,1700,2717,10082025050,3872645393,2722247424,648367418,592029945,57.00,1017.00,751.00,411.00,361.00,3792.00,15170.00,11768.00,9708.00,8890.00,66.53,14.92,15.67,23.62,24.63
-6545074861130689216,77,1700,2724,9823657708,5393509676,3849052884,810804513,712068307,28.00,1024.00,774.00,407.00,351.00,3860.00,16698.00,13170.00,11428.00,10380.00,137.86,16.31,17.02,28.08,29.57
8023007857515169699,78,1700,2716,9994634678,3822997473,2838179882,615516653,625203374,62.00,1016.00,766.00,419.00,363.00,4004.00,15376.00,12192.00,11906.00,11028.00,64.58,15.13,15.92,28.42,30.38
4268621576326985202,79,1700,2718,10044908093,3760021836,2736082520,685959930,636499059,62.00,1018.00,752.00,407.00,363.00,3830.00,14894.00,11600.00,9140.00,8408.00,61.77,14.63,15.43,22.46,23.16
-6582713811708438517,80,1700,2726,9152913706,6213705992,4142682089,803430244,734021145,33.00,1026.00,761.00,382.00,338.00,3756.00,17134.00,13256.00,14836.00,14096.00,113.82,16.70,17.42,38.84,41.70
5042763633826838985,81,1700,2724,9812595851,5251827913,3638529207,719848796,647026698,25.00,1024.00,754.00,380.00,337.00,3798.00,16520.00,12748.00,11374.00,10508.00,151.92,16.13,16.91,29.93,31.18
-1356109505383078444,82,1700,2720,10834999155,3786676498,2672840847,689957558,620189817,62.00,1020.00,766.00,430.00,378.00,3890.00,14624.00,11530.00,9166.00,8466.00,62.74,14.34,15.05,21.32,22.40
8791939526507578651,83,1700,2727,9143643956,5984704934,4044788729,776084275,791475177,33.00,1027.00,770.00,378.00,339.00,3776.00,17160.00,13390.00,12114.00,11426.00,114.42,16.71,17.39,32.05,33.71
-7072027477939593650,84,1700,2726,10144847646,5189583450,3495102354,729873335,655517871,32.00,1026.00,766.00,392.00,340.00,3758.00,15872.00,12384.00,10502.00,9514.00,117.44,15.47,16.17,26.79,27.98
1229484248525886228,85,1700,2720,10261717927,4159886005,2992928888,664570290,599038526,44.00,1020.00,762.00,417.00,364.00,3828.00,15428.00,12076.00,10688.00,9918.00,87.00,15.13,15.85,25.63,27.25
-8002465177578384178,86,1700,2722,10220888109,4476536828,3055135537,719691485,649031353,38.00,1022.00,760.00,420.00,368.00,3798.00,15580.00,12166.00,11168.00,10404.00,99.95,15.24,16.01,26.59,28.27
-9048405683149676254,87,1700,2727,10471392890,4610260117,3250289132,737016229,662815242,46.00,1027.00,766.00,415.00,369.00,3802.00,14898.00,11684.00,11688.00,10992.00,82.65,14.51,15.25,28.16,29.79
-5033232054488566096,88,1700,2727,10736500308,5318020001,3734012184,734684924,747115392,39.00,1027.00,771.00,379.00,337.00,3802.00,16148.00,12648.00,12412.00,11204.00,97.49,15.72,16.40,32.75,33.25
-5433701472422450030,89,1700,2723,10051109308,6243922180,4436899995,912043885,848358641,21.00,1023.00,776.00,403.00,357.00,3782.00,18120.00,14308.00,13342.00,12438.00,180.10,17.71,18.44,33.11,34.84
8030498323759561630,90,1700,2726,9285059174,5768210787,4028315003,835487146,753669378,30.00,1026.00,763.00,397.00,341.00,3736.00,17118.00,13276.00,13324.00,12100.00,124.53,16.68,17.40,33.56,35.48
-4654894013647706501,91,1700,2728,9898509218,5700108109,4136504408,799165889,724055839,41.00,1028.00,773.00,389.00,347.00,3832.00,16464.00,12918.00,12524.00,11868.00,93.46,16.02,16.71,32.20,34.20
4361234601544095249,92,1700,2725,10450370161,4760885758,3381089627,780606296,713252631,49.00,1025.00,763.00,414.00,369.00,3964.00,15326.00,12006.00,9602.00,8780.00,80.90,14.95,15.74,23.19,23.79
6320125966425473498,93,1700,2719,9566896611,4296986729,3003763140,671988580,694994385,43.00,1019.00,747.00,402.00,354.00,3692.00,15176.00,11692.00,10542.00,9802.00,85.86,14.89,15.65,26.22,27.69
2982991906812553239,94,1700,2726,9699212129,5786634744,3893606361,742314777,663866600,33.00,1026.00,764.00,376.00,330.00,3730.00,16690.00,13010.00,9424.00,8662.00,113.03,16.27,17.03,25.06,26.25
-4292921296757653506,95,1700,2725,10173612151,5392359588,3834554984,667632914,603364944,28.00,1025.00,766.00,370.00,318.00,3708.00,16664.00,13010.00,12298.00,11008.00,132.43,16.26,16.98,33.24,34.62
-877968613046910889,96,1700,2720,9882298500,4241136750,2960210505,717816501,632495823,35.00,1020.00,755.00,416.00,363.00,3778.00,15610.00,12098.00,9532.00,8750.00,107.94,15.30,16.02,22.91,24.10
3209157853778927398,97,1700,2730,10390660389,5402493071,3862413922,755326410,677289659,49.00,1030.00,770.00,388.00,342.00,3932.00,16084.00,12602.00,10772.00,9946.00,80.24,15.62,16.37,27.76,29.08
881628874108183378,98,1700,2719,10181641396,4070011762,2894911452,664591178,604413902,43.00,1019.00,764.00,418.00,365.00,3838.00,15370.00,12102.00,11062.00,10290.00,89.26,15.08,15.84,26.46,28.19
9038923863085059944,99,1700,2729,10516910915,5348799253,3673291259,732349880,651498246,41.00,1029.00,771.00,385.00,347.00,3880.00,16050.00,12566.00,12728.00,11972.00,94.63,15.60,16.30,33.06,34.50
8872818342161802475,100,1700,2724,10483815088,3939527342,2835343399,701726002,631245156,62.00,1024.00,770.00,422.00,369.00,3802.00,13940.00,11026.00,9106.00,8330.00,61.32,13.61,14.32,21.58,22.57
-709509160151854679,1,1750,2802,11323174239,4633334261,3290676371,837009146,766083254,37.00,1052.00,783.00,440.00,385.00,3960.00,16018.00,12538.00,9606.00,8806.00,107.03,15.23,16.01,21.83,22.87
1567062965723624050,2,1750,2797,10902348039,4110904477,2931412356,751512195,670751018,54.00,1047.00,787.00,444.00,380.00,3932.00,16104.00,12676.00,10588.00,9548.00,72.81,15.38,16.11,23.85,25.13
201740933767091419,3,1750,2806,10439285369,6294038308,4388334611,820480303,740068716,32.00,1056.00,798.00,389.00,348.00,3904.00,17522.00,13790.00,11218.00,10268.00,122.00,16.59,17.28,28.84,29.51
-7842466381178894812,4,1750,2811,10990167231,4976931010,3620010816,672114663,621945015,70.00,1061.00,799.00,387.00,350.00,3990.00,15228.00,12016.00,10056.00,9210.00,57.00,14.35,15.04,25.98,26.31
-711258451179015716,5,1750,2805,11033588530,5155030747,3469262293,722244352,640776905,51.00,1055.00,793.00,405.00,350.00,3966.00,15500.00,12206.00,10318.00,9424.00,77.76,14.69,15.39,25.48,26.93
-827609569991219304,6,1750,2804,10841141136,4449334115,3114907575,859624539,776188643,40.00,1054.00,783.00,451.00,404.00,3906.00,15550.00,12118.00,10212.00,9442.00,97.65,14.75,15.48,22.64,23.37
4036393061335683986,7,1750,2803,10668055013,5664147532,4007839432,860860978,768453145,27.00,1053.00,784.00,417.00,368.00,3970.00,17618.00,13676.00,12926.00,12124.00,147.04,16.73,17.44,31.00,32.95
-4112418606478139499,8,1750,2806,11555142662,5839827537,4110299614,864148472,791815569,33.00,1056.00,799.00,425.00,373.00,3976.00,17238.00,13616.00,13234.00,12274.00,120.48,16.32,17.04,31.14,32.91
-4254960032892161075,9,1750,2800,11094777350,4165187956,3069684304,800928296,708869321,55.00,1050.00,783.00,446.00,391.00,3954.00,15274.00,11970.00,9732.00,8972.00,71.89,14.55,15.29,21.82,22.95
1092871328564067195,10,1750,2802,10934817429,4694895366,3363278091,804788066,742639611,39.00,1052.00,793.00,427.00,385.00,3952.00,15820.00,12484.00,10702.00,9862.00,101.33,15.04,15.74,25.06,25.62
-4449468372648691800,11,1750,2803,10807519650,4051640697,2904781061,750138561,684633354,64.00,1053.00,785.00,452.00,399.00,4030.00,14472.00,11354.00,10914.00,10072.00,62.97,13.74,14.46,24.15,25.24
-8131713467648501185,12,1750,2802,10758399548,4759426385,3422820486,769042091,673346599,39.00,1052.00,788.00,428.00,366.00,3928.00,15964.00,12528.00,11410.00,10118.00,100.72,15.17,15.90,26.66,27.64
-2951771409327526347,13,1750,2802,10427673813,4206546214,3024394964,678019247,616994002,55.00,1052.00,783.00,400.00,353.00,3862.00,14722.00,11532.00,8352.00,7704.00,70.22,13.99,14.73,20.88,21.82
-8416810908688398925,14,1750,2802,10519195218,4963180242,3555238358,800522004,722048991,30.00,1052.00,790.00,427.00,368.00,3912.00,16166.00,12718.00,10748.00,9818.00,130.40,15.37,16.10,25.17,26.68
-1997335036814502568,15,1750,2800,11391079729,4098398375,2990378251,749815525,693509108,56.00,1050.00,792.00,441.00,393.00,3944.00,14882.00,11766.00,9538.00,8846.00,70.43,14.17,14.86,21.63,22.51
3265358854163061770,16,1750,2797,11137878192,4498446136,3214817759,795799918,759695003,44.00,1047.00,793.00,439.00,384.00,3970.00,16502.00,13048.00,11426.00,10614.00,90.23,15.76,16.45,26.03,27.64
-3303035550749652749,17,1750,2797,11193554876,4444911124,3100462908,703764871,669435270,54.00,1047.00,790.00,425.00,377.00,4006.00,15936.00,12574.00,11040.00,10208.00,74.19,15.22,15.92,25.98,27.08
-6742382342282457701,18,1750,2801,10623672591,6053773301,4372177698,902482894,816907591,15.00,1051.00,795.00,422.00,370.00,3874.00,18424.00,14510.00,13140.00,12050.00,258.27,17.53,18.25,31.14,32.57
6856965157537742915,19,1750,2798,11594232556,4265352585,3039628300,747460353,650533215,51.00,1048.00,773.00,429.00,363.00,4002.00,15698.00,12174.00,9476.00,8480.00,78.47,14.98,15.75,22.09,23.36
7798145130003362533,20,1750,2802,11282197777,4924015061,3388400375,795449876,732680908,34.00,1052.00,780.00,425.00,374.00,3914.00,16348.00,12732.00,11132.00,10174.00,115.12,15.54,16.32,26.19,27.20
-2199798982522307191,21,1750,2805,11182795823,6155302272,4232543313,929961947,805361647,29.00,1055.00,788.00,407.00,359.00,3926.00,17464.00,13636.00,10688.00,9894.00,135.38,16.55,17.30,26.26,27.56
2907172019503234771,22,1750,2805,11633478365,6138234434,4062294475,859805224,777429720,29.00,1055.00,792.00,427.00,381.00,4010.00,17246.00,13542.00,13648.00,12728.00,138.28,16.35,17.10,31.96,33.41
7217786888803226604,23,1750,2807,10758999498,4854721338,3470140732,687122461,634970987,50.00,1057.00,795.00,400.00,361.00,3958.00,15504.00,12248.00,10802.00,10162.00,79.16,14.67,15.41,27.00,28.15
6018032850431299904,24,1750,2806,10633917195,5101303762,3641901413,750492851,687040016,50.00,1056.00,800.00,410.00,365.00,3946.00,15842.00,12542.00,10650.00,9918.00,78.92,15.00,15.68,25.98,27.17
5963473886145390493,25,1750,2802,10518510278,4168861335,2948203855,665379699,619751786,62.00,1052.00,783.00,421.00,367.00,3846.00,14700.00,11524.00,10706.00,9846.00,62.03,13.97,14.72,25.43,26.83
-4449115227601572420,26,1750,2800,11261673739,4206304962,3012730550,845242659,718082859,56.00,1050.00,784.00,450.00,390.00,3980.00,15126.00,11862.00,10002.00,9028.00,71.07,14.41,15.13,22.23,23.15
5653415763716688956,27,1750,2802,10609016854,4534722816,3145059048,642656598,595811940,46.00,1052.00,787.00,396.00,347.00,3794.00,14886.00,11676.00,8880.00,8116.00,82.48,14.15,14.84,22.42,23.39
-6131157101297526128,28,1750,2803,11645079619,5432035715,3827448460,715461853,673560027,23.00,1053.00,797.00,388.00,346.00,3902.00,17062.00,13470.00,11622.00,10872.00,169.65,16.20,16.90,29.95,31.42
-3194206026229996166,29,1750,2804,11272957010,4751267819,3352506491,761081046,707945679,41.00,1054.00,774.00,428.00,374.00,3886.00,15816.00,12220.00,10262.00,9502.00,94.78,15.01,15.79,23.98,25.41
160269716602874879,30,1750,2799,10585092975,4321963166,3044370067,690702826,638514686,43.00,1049.00,782.00,410.00,372.00,3932.00,15416.00,12052.00,9392.00,8816.00,91.44,14.70,15.41,22.91,23.70
-311462356378046978,31,1750,2811,10765675760,5939592389,4110946463,846030757,731187216,54.00,1061.00,788.00,394.00,351.00,3968.00,16476.00,12818.00,13888.00,13006.00,73.48,15.53,16.27,35.25,37.05
9106062579700744142,32,1750,2802,11399728716,4519660852,3114247220,780635090,718822079,43.00,1052.00,785.00,435.00,386.00,3902.00,15522.00,12162.00,10534.00,9614.00,90.74,14.75,15.49,24.22,24.91
1207337690536642700,33,1750,2806,11104589909,5468792796,3920736865,869073498,833687654,39.00,1056.00,795.00,426.00,384.00,3918.00,16542.00,13018.00,13112.00,12414.00,100.46,15.66,16.37,30.78,32.33
1266830630061829382,34,1750,2803,11428158748,4479811191,3197895164,744286931,675098939,53.00,1053.00,785.00,441.00,389.00,3972.00,14962.00,11742.00,12222.00,11420.00,74.94,14.21,14.96,27.71,29.36
8799219104000687972,35,1750,2803,10125534919,6028038410,4409688596,862421304,759910051,24.00,1053.00,794.00,406.00,351.00,3876.00,17916.00,14072.00,19864.00,18206.00,161.50,17.01,17.72,48.93,51.87
-1880349667025540104,36,1750,2797,10466294871,4644459660,3164770185,827241160,749667380,52.00,1047.00,788.00,442.00,389.00,3990.00,16346.00,12876.00,10412.00,9472.00,76.73,15.61,16.34,23.56,24.35
830002084864464360,37,1750,2801,10830702132,4402169633,3100988061,754154081,691132532,45.00,1051.00,789.00,439.00,387.00,3984.00,15936.00,12542.00,10564.00,9736.00,88.53,15.16,15.90,24.06,25.16
9030742653599054466,38,1750,2801,11381152462,4215255070,2983935156,684596557,581156570,54.00,1051.00,786.00,406.00,359.00,3938.00,14830.00,11664.00,11154.00,10356.00,72.93,14.11,14.84,27.47,28.85
5342073514529771648,39,1750,2798,12406564358,4354992933,3073613847,775317175,713356329,51.00,1048.00,781.00,440.00,397.00,4066.00,16002.00,12520.00,10364.00,9676.00,79.73,15.27,16.03,23.55,24.37
5535261740439109775,40,1750,2800,10047082925,4190055348,2914708374,641901576,578576934,66.00,1050.00,780.00,408.00,353.00,3940.00,14562.00,11368.00,9302.00,8440.00,59.70,13.87,14.57,22.80,23.91
4028464437321504449,41,1750,2803,10245526997,5462324109,3910027034,874461348,788651168,25.00,1053.00,798.00,432.00,371.00,3986.00,17372.00,13756.00,12060.00,10926.00,159.44,16.50,17.24,27.92,29.45
279240567401396451,42,1750,2802,9967891014,6323072423,4122448526,740945881,653889215,17.00,1052.00,780.00,385.00,331.00,3838.00,18198.00,14082.00,15946.00,14174.00,225.76,17.30,18.05,41.42,42.82
-6917621817621261364,43,1750,2801,10520326833,4781378974,3335600776,742254265,689705100,38.00,1051.00,786.00,424.00,377.00,3886.00,16184.00,12668.00,11272.00,10496.00,102.26,15.40,16.12,26.58,27.84
6161354672619840024,44,1750,2798,10944784149,4206225637,3006149774,737324988,673479139,57.00,1048.00,783.00,430.00,370.00,3984.00,15638.00,12258.00,9496.00,8666.00,69.89,14.92,15.66,22.08,23.42
6114943113794042100,45,1750,2802,11118358084,4328798140,3073896442,736820140,721484137,54.00,1052.00,773.00,427.00,371.00,3910.00,15082.00,11688.00,9348.00,8610.00,72.41,14.34,15.12,21.89,23.21
-513990872913314845,46,1750,2802,10279887841,5937213874,4034084466,877520121,791700521,17.00,1052.00,786.00,422.00,371.00,3820.00,17748.00,13818.00,14788.00,13248.00,224.71,16.87,17.58,35.04,35.71
-1565784794083965277,47,1750,2803,9098739078,4836332583,3408662952,699373055,637487982,35.00,1053.00,798.00,394.00,346.00,3890.00,15654.00,12420.00,9262.00,8528.00,111.14,14.87,15.56,23.51,24.65
4623307334968726683,48,1750,2802,10213959560,5695692976,3899568237,800823412,714229225,22.00,1052.00,786.00,401.00,354.00,3890.00,17632.00,13778.00,11748.00,10914.00,176.82,16.76,17.53,29.30,30.83
-79893776222781571,49,1750,2808,10598953694,5796171818,4072962899,866717954,795043539,46.00,1058.00,802.00,419.00,373.00,4116.00,16810.00,13288.00,11748.00,10990.00,89.48,15.89,16.57,28.04,29.46
-1078510770004104452,50,1750,2803,11190778127,4797284778,3382123764,793874306,724754866,41.00,1053.00,783.00,438.00,386.00,3996.00,15634.00,12206.00,11724.00,10850.00,97.46,14.85,15.59,26.77,28.11
